,Unnamed: 0.1,Unnamed: 0,filepaths,pipelines,groups,contrast
2603,15613,19453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-82_right-foot_spm-5-0-1_con.nii,spm-5-0-1,82,right-foot
2604,15624,19488,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-831_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,831,right-foot
2605,15625,19489,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-831_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,831,right-foot
2606,15636,19500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-831_right-foot_spm-5-0-0_con.nii,spm-5-0-0,831,right-foot
2607,15637,19501,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-831_right-foot_spm-5-0-1_con.nii,spm-5-0-1,831,right-foot
2608,15648,19512,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-832_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,832,right-foot
2609,15649,19513,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-832_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,832,right-foot
2610,15660,19524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-832_right-foot_spm-5-0-0_con.nii,spm-5-0-0,832,right-foot
2611,15661,19525,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-832_right-foot_spm-5-0-1_con.nii,spm-5-0-1,832,right-foot
2612,15672,19560,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-834_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,834,right-foot
2613,15673,19561,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-834_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,834,right-foot
2614,15684,19572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-834_right-foot_spm-5-0-0_con.nii,spm-5-0-0,834,right-foot
2615,15685,19573,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-834_right-foot_spm-5-0-1_con.nii,spm-5-0-1,834,right-foot
2616,15696,19584,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-835_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,835,right-foot
2617,15697,19585,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-835_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,835,right-foot
2618,15708,19596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-835_right-foot_spm-5-0-0_con.nii,spm-5-0-0,835,right-foot
2619,15709,19597,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-835_right-foot_spm-5-0-1_con.nii,spm-5-0-1,835,right-foot
2620,15720,19608,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-836_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,836,right-foot
2621,15721,19609,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-836_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,836,right-foot
2622,15732,19620,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-836_right-foot_spm-5-0-0_con.nii,spm-5-0-0,836,right-foot
2623,15733,19621,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-836_right-foot_spm-5-0-1_con.nii,spm-5-0-1,836,right-foot
2624,15744,19656,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-838_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,838,right-foot
2625,15745,19657,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-838_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,838,right-foot
2626,15756,19668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-838_right-foot_spm-5-0-0_con.nii,spm-5-0-0,838,right-foot
2627,15757,19669,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-838_right-foot_spm-5-0-1_con.nii,spm-5-0-1,838,right-foot
2628,15768,19680,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-839_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,839,right-foot
2629,15769,19681,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-839_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,839,right-foot
2630,15780,19692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-839_right-foot_spm-5-0-0_con.nii,spm-5-0-0,839,right-foot
2631,15781,19693,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-839_right-foot_spm-5-0-1_con.nii,spm-5-0-1,839,right-foot
2632,15792,19704,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-83_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,83,right-foot
2633,15793,19705,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-83_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,83,right-foot
2634,15804,19716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-83_right-foot_spm-5-0-0_con.nii,spm-5-0-0,83,right-foot
2635,15805,19717,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-83_right-foot_spm-5-0-1_con.nii,spm-5-0-1,83,right-foot
2636,15816,19728,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-840_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,840,right-foot
2637,15817,19729,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-840_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,840,right-foot
2638,15828,19740,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-840_right-foot_spm-5-0-0_con.nii,spm-5-0-0,840,right-foot
2639,15829,19741,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-840_right-foot_spm-5-0-1_con.nii,spm-5-0-1,840,right-foot
2640,15840,19776,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-842_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,842,right-foot
2641,15841,19777,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-842_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,842,right-foot
2642,15852,19788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-842_right-foot_spm-5-0-0_con.nii,spm-5-0-0,842,right-foot
2643,15853,19789,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-842_right-foot_spm-5-0-1_con.nii,spm-5-0-1,842,right-foot
2644,15864,19800,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-843_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,843,right-foot
2645,15865,19801,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-843_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,843,right-foot
2646,15876,19812,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-843_right-foot_spm-5-0-0_con.nii,spm-5-0-0,843,right-foot
2647,15877,19813,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-843_right-foot_spm-5-0-1_con.nii,spm-5-0-1,843,right-foot
2648,15888,19824,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-844_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,844,right-foot
2649,15889,19825,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-844_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,844,right-foot
2650,15900,19836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-844_right-foot_spm-5-0-0_con.nii,spm-5-0-0,844,right-foot
2651,15901,19837,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-844_right-foot_spm-5-0-1_con.nii,spm-5-0-1,844,right-foot
2652,15912,19848,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-845_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,845,right-foot
2653,15913,19849,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-845_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,845,right-foot
2654,15924,19860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-845_right-foot_spm-5-0-0_con.nii,spm-5-0-0,845,right-foot
2655,15925,19861,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-845_right-foot_spm-5-0-1_con.nii,spm-5-0-1,845,right-foot
2656,15936,19872,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-846_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,846,right-foot
2657,15937,19873,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-846_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,846,right-foot
2658,15948,19884,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-846_right-foot_spm-5-0-0_con.nii,spm-5-0-0,846,right-foot
2659,15949,19885,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-846_right-foot_spm-5-0-1_con.nii,spm-5-0-1,846,right-foot
2660,15960,19920,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-848_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,848,right-foot
2661,15961,19921,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-848_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,848,right-foot
2662,15972,19932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-848_right-foot_spm-5-0-0_con.nii,spm-5-0-0,848,right-foot
2663,15973,19933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-848_right-foot_spm-5-0-1_con.nii,spm-5-0-1,848,right-foot
2664,15984,19944,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-849_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,849,right-foot
2665,15985,19945,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-849_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,849,right-foot
2666,15996,19956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-849_right-foot_spm-5-0-0_con.nii,spm-5-0-0,849,right-foot
2667,15997,19957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-849_right-foot_spm-5-0-1_con.nii,spm-5-0-1,849,right-foot
2668,16008,19968,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-84_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,84,right-foot
2669,16009,19969,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-84_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,84,right-foot
2670,16020,19980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-84_right-foot_spm-5-0-0_con.nii,spm-5-0-0,84,right-foot
2671,16021,19981,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-84_right-foot_spm-5-0-1_con.nii,spm-5-0-1,84,right-foot
2672,16032,19992,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-850_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,850,right-foot
2673,16033,19993,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-850_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,850,right-foot
2674,16044,20004,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-850_right-foot_spm-5-0-0_con.nii,spm-5-0-0,850,right-foot
2675,16045,20005,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-850_right-foot_spm-5-0-1_con.nii,spm-5-0-1,850,right-foot
2676,16056,20016,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-851_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,851,right-foot
2677,16057,20017,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-851_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,851,right-foot
2678,16068,20028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-851_right-foot_spm-5-0-0_con.nii,spm-5-0-0,851,right-foot
2679,16069,20029,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-851_right-foot_spm-5-0-1_con.nii,spm-5-0-1,851,right-foot
2680,16080,20040,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-852_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,852,right-foot
2681,16081,20041,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-852_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,852,right-foot
2682,16092,20052,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-852_right-foot_spm-5-0-0_con.nii,spm-5-0-0,852,right-foot
2683,16093,20053,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-852_right-foot_spm-5-0-1_con.nii,spm-5-0-1,852,right-foot
2684,16104,20064,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-853_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,853,right-foot
2685,16105,20065,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-853_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,853,right-foot
2686,16116,20076,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-853_right-foot_spm-5-0-0_con.nii,spm-5-0-0,853,right-foot
2687,16117,20077,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-853_right-foot_spm-5-0-1_con.nii,spm-5-0-1,853,right-foot
2688,16128,20088,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-854_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,854,right-foot
2689,16129,20089,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-854_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,854,right-foot
2690,16140,20100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-854_right-foot_spm-5-0-0_con.nii,spm-5-0-0,854,right-foot
2691,16141,20101,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-854_right-foot_spm-5-0-1_con.nii,spm-5-0-1,854,right-foot
2692,16152,20136,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-856_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,856,right-foot
2693,16153,20137,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-856_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,856,right-foot
2694,16164,20148,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-856_right-foot_spm-5-0-0_con.nii,spm-5-0-0,856,right-foot
2695,16165,20149,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-856_right-foot_spm-5-0-1_con.nii,spm-5-0-1,856,right-foot
2696,16176,20160,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-857_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,857,right-foot
2697,16177,20161,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-857_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,857,right-foot
2698,16188,20172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-857_right-foot_spm-5-0-0_con.nii,spm-5-0-0,857,right-foot
2699,16189,20173,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-857_right-foot_spm-5-0-1_con.nii,spm-5-0-1,857,right-foot
2700,16200,20184,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-858_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,858,right-foot
2701,16201,20185,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-858_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,858,right-foot
2702,16212,20196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-858_right-foot_spm-5-0-0_con.nii,spm-5-0-0,858,right-foot
2703,16213,20197,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-858_right-foot_spm-5-0-1_con.nii,spm-5-0-1,858,right-foot
2704,16224,20232,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-85_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,85,right-foot
2705,16225,20233,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-85_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,85,right-foot
2706,16236,20244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-85_right-foot_spm-5-0-0_con.nii,spm-5-0-0,85,right-foot
2707,16237,20245,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-85_right-foot_spm-5-0-1_con.nii,spm-5-0-1,85,right-foot
2708,16248,20256,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-860_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,860,right-foot
2709,16249,20257,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-860_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,860,right-foot
2710,16260,20268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-860_right-foot_spm-5-0-0_con.nii,spm-5-0-0,860,right-foot
2711,16261,20269,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-860_right-foot_spm-5-0-1_con.nii,spm-5-0-1,860,right-foot
2712,16272,20304,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-862_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,862,right-foot
2713,16273,20305,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-862_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,862,right-foot
2714,16284,20316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-862_right-foot_spm-5-0-0_con.nii,spm-5-0-0,862,right-foot
2715,16285,20317,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-862_right-foot_spm-5-0-1_con.nii,spm-5-0-1,862,right-foot
2716,16296,20376,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,865,right-foot
2717,16297,20377,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,865,right-foot
2718,16308,20388,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-foot_spm-5-0-0_con.nii,spm-5-0-0,865,right-foot
2719,16309,20389,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-foot_spm-5-0-1_con.nii,spm-5-0-1,865,right-foot
2720,16320,20400,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,866,right-foot
2721,16321,20401,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,866,right-foot
2722,16332,20412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-foot_spm-5-0-0_con.nii,spm-5-0-0,866,right-foot
2723,16333,20413,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-foot_spm-5-0-1_con.nii,spm-5-0-1,866,right-foot
2724,16344,20424,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,867,right-foot
2725,16345,20425,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,867,right-foot
2726,16356,20436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-foot_spm-5-0-0_con.nii,spm-5-0-0,867,right-foot
2727,16357,20437,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-foot_spm-5-0-1_con.nii,spm-5-0-1,867,right-foot
2728,16368,20448,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,868,right-foot
2729,16369,20449,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,868,right-foot
2730,16380,20460,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-foot_spm-5-0-0_con.nii,spm-5-0-0,868,right-foot
2731,16381,20461,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-foot_spm-5-0-1_con.nii,spm-5-0-1,868,right-foot
2732,16392,20472,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,869,right-foot
2733,16393,20473,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,869,right-foot
2734,16404,20484,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-foot_spm-5-0-0_con.nii,spm-5-0-0,869,right-foot
2735,16405,20485,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-foot_spm-5-0-1_con.nii,spm-5-0-1,869,right-foot
2736,16416,20520,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,870,right-foot
2737,16417,20521,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,870,right-foot
2738,16428,20532,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-foot_spm-5-0-0_con.nii,spm-5-0-0,870,right-foot
2739,16429,20533,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-foot_spm-5-0-1_con.nii,spm-5-0-1,870,right-foot
2740,16440,20544,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,871,right-foot
2741,16441,20545,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,871,right-foot
2742,16452,20556,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-foot_spm-5-0-0_con.nii,spm-5-0-0,871,right-foot
2743,16453,20557,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-foot_spm-5-0-1_con.nii,spm-5-0-1,871,right-foot
2744,16464,20568,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,872,right-foot
2745,16465,20569,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,872,right-foot
2746,16476,20580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-foot_spm-5-0-0_con.nii,spm-5-0-0,872,right-foot
2747,16477,20581,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-foot_spm-5-0-1_con.nii,spm-5-0-1,872,right-foot
2748,16488,20616,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,874,right-foot
2749,16489,20617,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,874,right-foot
2750,16500,20628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-foot_spm-5-0-0_con.nii,spm-5-0-0,874,right-foot
2751,16501,20629,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-foot_spm-5-0-1_con.nii,spm-5-0-1,874,right-foot
2752,16512,20664,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,876,right-foot
2753,16513,20665,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,876,right-foot
2754,16524,20676,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-foot_spm-5-0-0_con.nii,spm-5-0-0,876,right-foot
2755,16525,20677,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-foot_spm-5-0-1_con.nii,spm-5-0-1,876,right-foot
2756,16536,20688,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,877,right-foot
2757,16537,20689,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-foot_fsl-5-0-1_con.nii,fsl-5-0-1,877,right-foot
2758,16548,20700,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-foot_spm-5-0-0_con.nii,spm-5-0-0,877,right-foot
2759,16549,20701,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-foot_spm-5-0-1_con.nii,spm-5-0-1,877,right-foot
2760,16560,20712,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-foot_fsl-5-0-0_con.nii,fsl-5-0-0,878,right-foot
